codigo,descricao
24000680,"CREDENCIAMENTO DE EMPRESAS DE ARQUITETURA E ENGENHARIA PARA A ELABORAÇÃO DE ESTUDOS PRELIMINARES, ANTEPROJETOS, PROJETOS BÁSICOS, EXECUTIVOS, ESTUDOS E LEVANTAMENTOS TÉCNICOS, objetivando a Pavimentação do Ramal do Abacate da Pedreira e da Pavimentação do Ramal do Piquiá,"
24000681,"Contratação de Empresa para fornecimento de Gás Liquefeito de Petróleo, visando atender as necessidades das instancias que integram a Secretaria de Estado da Habitação do Amapá - SEHAB."
24000683,"O objeto do presente instrumento é a contratação de serviços comuns de contratação de serviços de publicação de aviso em jornal de grande circulação, nas condições estabelecidas no termo de referência."
24000686,SERVIÇO DE BUFFET
24000687,FERRAMENTA DE PESQUISA E COMPARAÇAO DE PREÇOS PRATICADOS PELA ADMINISTRAÇAO PUBLICA EM TODO O TERRITORIO NACIONAL.
24000688,"Link de Internet, serviço SD-WAN, gestão de rede proativa, solução de conectividade Wi-Fi LAN e serviço de NOC (Network Operations Center), com o objetivo de atender às necessidades da Junta Comercial do Amapá (JUCAP)"
24000689,"CREDENCIAMENTO DE EMPRESAS DE ARQUITETURA E ENGENHARIA P/ELABORAÇÃO DE ESTUDOS PRELIMINARES, ANTEPROJETOS, PROJETOS BÁSICOS, EXECUTIVOS, ESTUDOS E LEVANTAMENTOS TÉCNICOS-CONSTRUÇÃO DE CENTRO DE TREINAMENTO TÊNIS DE MESA"
24000701,CONCESSIONÁRIA DE SANEAMENTO DO AMAPÁ - CSA
24000702,"REFORMA DA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE, no Município de Tartarugalzinho/AP"
24000711,"Contratação de empresa especializada na administração, gerenciamento e controle de abastecimento de combustível, mediante a utilização de sistema informatizado e de recursos tecnológico"
24000713,"Prestação de Serviços de Agenciamento de Viagens, compreendendo a Emissão, Reserva, Remarcação e Cancelamento de Bilhete de Passagens Aéreas Nacionais e Internacionais, e demais serviços correlatos"
24000716,"Aquisição de Água e Gelo, visando atender as necessidades da AGÊNCIA DE DESENVOLVIMENTO ECONÔMICO DO AMAPÁ"
24000720,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando Projetos para Construção do Centro de Convenções no Estado do Amapá, Projetos para Construção de Infraestrutura no Parque do Centenário no Município de Macapá/AP, e Projetos para Construção do Planetário, no Município de Macapá/AP."
24000722,CREDENCIAMENTO DE EMPRESAS DE ARQUITETURA E ENGENHARIA P/ CONSTRUÇÃO DO PARQUE DA ZONA NORTE; CONSTRUÇÃO DE UM PORTO E TERMINAL HIDROVIÁRIO; URBANIZAÇÃO DA EXPANSÃO URBANA ALDEIA TUCUJU.
24000723,TCAR LOCAÇÃO DE VEICULOS EIRELI
24000724,"Contratação de empresa especializada na prestação, de forma contínua, de serviços de manutenção preventiva e corretiva de veículos, abrangendo: mecânica em geral, arrefecimento, refrigeração, revisão elétrica e eletrônica, lanternagem e pintura, alinhamento, cambagem e balanceamento em geral, serviço de guincho, borracharia (troca e conserto de pneus), acessórios, lubrificação, troca de óleo lubrificante, fluido para freio hidráulico, aditivo para radiador, filtro de ar, filtro de óleo; lavagem simples e geral, aplicação e/ou remoção de película não refletiva, recarga e/ou troca dos extintores que estejam vencidos ou sem carga ou pressão, bem como o fornecimento de peças e acessórios de reposição genuínos ou originais, com padrões de qualidade e garantia dos veículos automotores oficiais para a Polícia Cientifica do Estado do Amapá."
24000725,"Contratação de Empresa Especializada em Serviços de Locação, Montagem e Desmontagem de Estruturas Metálicas, tipo Tendas, Palco, Camarote, Pórticos e afins, visando atender as necessidades da Secretaria de Estado da Habitação - Sehab, conforme condições, especificações e quantitativos constantes neste instrumento."
24000727,Dataruv Equipamentos Eletrônicos Ltda ? ME
24000728, Locação de Imóvel 
24000732,"CREDENCIAMENTO DE EMPRESAS DE ARQUITETURA E ENGENHARIA PARA A ELABORAÇÃO DE ESTUDOS PRELIMINARES, ANTEPROJETOS, PROJETOS BÁSICOS, EXECUTIVOS, ESTUDOS E LEVANTAMENTOS TÉCNICOS, objetivando a Qualificação de vias no Município de Macapá/AP; Requalificação de vias no Estado do Amapá/AP; Sistemas isolados de abastecimento de água"
24000733,"Contratação de Empresa Especializada em Serviços de Locação, Montagem e Desmontagem de Estruturas Metálicas, tipo Tendas, Palco, Camarote, Pórticos e afins, visando atender as necessidades da Secretaria de Estado da Pesca e Aquicultura - SEPAq"
24000734,"PRESTAÇÃO DE SERVIÇOS DE AGENCIAMENTO DE VIAGENS, COMPREENDENDO A EMISSÃO, RESERVA, REMARCAÇÃO E CANCELAMENTO DE BILHETE DE PASSAGENS AÉREAS NACIONAIS E INTERNACIONAIS, E DEMAIS SERVIÇOS CORRELATOS, VISANDO ATENDER AS NECESSIDADES DOS ÓRGÃOS E ENTIDADES QUE INTEGRAM A ADMINISTRAÇÃO PÚBLICA"
24000735," Construção de uma Unidade Atenção Especializada em Saúde Hospital Especializado, tipo II, para referência de urgência e emergência, trauma-ortopedia, incluindo ensino, será de grande relevância para organizar a rede de urgência e emergência no Estado do Amapá."
24000736,"CREDENCIAMENTO DE EMPRESAS DE ARQUITETURA E ENGENHARIA PARA A ELABORAÇÃO DE ESTUDOS PRELIMINARES, ANTEPROJETOS, PROJETOS BÁSICOS, EXECUTIVOS, ESTUDOS E LEVANTAMENTOS TÉCNICOS, objetivando a Construção de Complexo Esportivo no Município de Macapá-AP; Construção de Complexo Esportivo no Município de OiapoqueAP; Construção de Complexo Esportivo no Município de Santana-AP; Construção de Complexo Esportivo no Município de Macapá-AP (Habitacional Miracema); Construção de Complexo Esportivo no Município de Macapá-AP (Habitacional Macapaba)"
24000739,BANCO INTERAMERICANO DE DESENVOLVIMENTO - BID
24000746,F. G. DE SOUSA LTDA-37429124000105
24000747, CARVALHO COMERCIO & SERVICOS LTDA-41835803000143
24000751, I C DOS S FILHO LTDA-ME -50366845000173
24000753,"CREDENCIAMENTO EMPRESAS DE ARQUITETURA E ENGENHARIA P/DUPLICAÇÃO DA PONTE SOBRE O IGARAPÉ DA FORTALEZA, NA RODOVIA JOSMAR CHARLES PINTO; CONST PONTE SOBRE RIO SANTO ANTONIO DA PEDREIRA; CONST PONTE SOBRE IGARAPÉ DO LAGO DA PEDREIRA."
24000754,"CREDENCIAMENTO DE EMPRESAS DE ARQUITETURA E ENGENHARIA PARA A ELABORAÇÃO DE ESTUDOS PRELIMINARES, ANTEPROJETOS, PROJETOS BÁSICOS, EXECUTIVOS, ESTUDOS E LEVANTAMENTOS TÉCNICOS, objetivando a Construção de Mercado no Habitacional Açucena em Macapá; Construção da Feira do Produtor no Habitacional Açucena em Macapá e Construção da Feira do Produtor no Habitacional São José em Macapá,"
24000756,"EMPRESA ESPECIALIZADA EM SERVIÇOS DE LOCAÇÃO, MONTAGEM E DESMONTAGEM DE ESTRUTURAS PARA EVENTOS"
24000760,"CREDENCIAMENTO DE EMPRESAS DE ARQUITETURA E ENGENHARIA PARA A ELABORAÇÃO DE ESTUDOS PRELIMINARES, ANTEPROJETOS, PROJETOS BÁSICOS, EXECUTIVOS, ESTUDOS E LEVANTAMENTOS TÉCNICOS, objetivando a Reforma do Antigo Prédio da SESA para funcionar a Nefrologia de Macapá; Construção da UPA da Zona Oeste; Construção do Centro de Tratamento Oncológico - CACON; Projetos Complementares do Hospital da Criança e do Adolescente"
24000761,"Contratação de empresa especializada na confecção de materiais Gráficos e Serigráficos, visando atender as necessidades da Secretaria de Estado da Habitação - SEHAB, conforme condições, especificações e quantitativos constantes em instrumentos licitatorios"
24000763,Prorrogação do Contrato 013/2019 do 5° Termo Aditivo. e Alteração da clausula décima sexta.
24000764,"Locação de Imóvel Comercial com a finalidade de abrigar a SEDE da Fundação Marabaixo Fundação Estadual de Políticas da Promoção da Igualdade Racial, localizado á Avenida Coaraci Nunes, 362, CEP 68900-010, Bairro Central, Macapá-AP"
24000768,contratação de emperesa especializada no fornecimento de 02 (duas) licenças de software na elaboração de pesquisa de preço
24000774,"O objeto deste termo é a contratação de empresa especializada para o fornecimento de serviço de subscrição de solução corporativa de prevenção de ameaças de nova geração (EDR - Endpoint Detection and Response), e serviços gerenciados com monitoração e resposta a incidentes de segurança, contemplando instalação, configuração, suporte e gestão da solução, de acordo com as condições e exigências estabelecidas neste instrumento e no termo de referência."
24000775,"Contratação de Empresa Especializada em Serviços de Locação, Montagem e Desmontagem de Estruturas Metálicas, tipo Tendas, Palco, Camarote"
24000776,Contratação de Serviços de Manutenção para as Escolas da Rede Estadual do Estado do Amapá.
24000777,EMPRESA ESPECIALIZADA EM DECORAÇÃO E AMBIENTAÇÃO DE EVENTOS
24000778,EMPRESA ESPECIALIZADA EM DECORAÇÃO E AMBIENTAÇÃO DE EVENTOS
24000787,"Fica prorrogada a vigência do Contrato Administrativo 005/2023- JUCAP, por mais doze meses, a contar 29/06/2024 até 28/06/2025, que tem como objeto de Aquisição de Materiais de Expediente e Escritório, visando atender as necessidades da Junta Comercial do Amapá."
24000791,"Constituí o Objeto a Prorrogação do Contrato n° 018/2022 do 2° Termo Aditivo. Alterada só CLÁSULA DÉCIMA SEGUNDA, ou seja, o prazo de vigência. Ratificando que todas as demais cláusulas do Contrato permanecem iguais."
24000794,"Contratação de empresa especializada na prestação de serviços de outsourcing de impressão, visando atender as necessidades da Secretaria de Estado de Governo e Gestão Estratégica (SEGOV)"
24000802,CONSÓRCIO INTERESTADUAL DE DESENVOLVIMENTO SUSTENTÁVEL DA AMAZÔNIA LEGAL
24000808,"O objeto do presente instrumento é a contratação de empresa especializada para a prestação de serviços de seguro total automotivo da frota de veículos do Tribunal de Justiça do Amapá, nas condições estabelecidas no Termo de Referência."
24000811,"Contratação de Empresa especializada na Prestação de Serviços de Agenciamento de Viagens, compreendendo a emissão, reserva, marcação, remarcação e cancelamento de bilhetes de passagens aéreas, tanto nacionais quanto internacionais, e demais serviços correlatos, visando atender as necessidades do Secretaria de Estado de Governo e Gestão Estratégica do Amapá-SEGOV"
24000812,"SERVIÇOS DE COMUNICAÇÃO CORPORATIVA DE LINK INTERNET, SERVIÇO SDWAN, GERENCIA DE REDE PROATIVA, SOLUÇÃO DE CONECTIVIDADE WIFI LAN E SERVIÇO DE NOC"
24000815,Fornecimento de água mineral
24000820,"Contratação de empresa especializada para prestação de serviços de locação de veículos terrestres leves SEM MOTORISTA (Locação ?Mensal? de carro tipo leve), para atender as necessidades da Secretaria de Estado da habitação ? SEHAB, conforme condições, quantidades e exigências estabelecidas neste instrumento."
24000821,CONTRATAÇÃO DE PRESTADOR DE SERVIÇOS PARA EXECUÇÃO DE CONSTRUÇÃO MODULARCOM PAINÉIS TERMOACÚSTICOS.
24000823,V2 LOCADORASERVIÇOS E IMPORTAÇÃO LTDA
24000826,"CONTRATAÇÃO DE SERVIÇOS DE AGENCIAMENTO SISTEMATIZADO DE VIAGENS CORPORATIVAS DE PASSAGENS AÉREAS NACIONAIS E INTERNACIONAIS , COMPREENDENDO OS SERVIÇOS DE COTAÇÃO , RESERVAS, EMISSÃO REEMISSÃO , MARCAÇÃO , REMARCAÇÃO , ALTERAÇÃO , CANCELAMENTO , REEMBOLSO, E DEMAIS SERVIÇOS CORRELATOS VISANDO ATENDER OS SERVIDORES E COLABORADORES EVENTUAIS EM VIAGENS A SERVIÇOS E EM EVENTOS ESPECIFICOS DESTA SEINF."
24000827,CONTRATAÇÃO DE VIGILÂNCIA PATRIMONIAL ARMADA conforme a ATA DE REGISTRO DE PREÇO Nº 01/2024 DA SUPERINTENDÊNCIA DA POLICIA RODOVIÁRIA FEDERAL NO AMAPÁ
24000830,AQUISIÇÃO DE GÊNERO ALIMENTÍCIO (LEITE) PARA ATENDER AS NECESSIDADES DA SECRETARIA DE ESTADO DA CULTURA DO AMAPÁ E SUAS VINCULADAS PELO PERÍODO DE 12 MESES.
24000836,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando a Feira da Av. Santana, Tirolesa de Vitória do Jari, Reforma da Feira do Pescado, Casa do Artesão de Oiapoque, Aterro Sanitário de Oiapoque, Construção do Centro Turístico de Comercialização de Produtos Locais de Oiapoque (Shopping) e Revitalização de Quadras Poliesportivas nos Municípios do Estado do Amapá"
24000858,"O presente Contrato tem por objeto Aquisição de Pneus, visando atender as necessidades desta Agencia/Diagro, conforme condições, especificações e quantitativos constantes neste instrumento."
24000862, PARCELAMENTO FUNASA 5.012.000004/24-69 
24000863,"Fornecimento através da Aquisição de Microcuvetas descartáveis para a dosagem de Hemoglobina em amostra de sangue capilar ou venoso de doadores de sangue, para utilização nos equipamentos Hemocue Hb301, do Instituto de Hematologia e Hemoterapia do Amapá."
24000877,"Aquisição de gêneros alimentícios não perecíveis, a fim de atender as necessidades da Secretaria de Estado da Pesca e Aquicultura - SEPAq."
24000881,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando a Rodovia do Goiabal - Essa será uma rodovia que ligará a Zona Oeste a Zona Sul da cidade de Macapá, estimada em 9 km de extensão."
24000885,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS
24000892," O presente Contrato tem por objeto a Locação de Veículos Automotores, visando ao atendimento da logística de Transporte da Agencia de DefEsa e Inspeção Agropecuária do Estado do Amapá-DIAGRO"
24000894,"Contratação de Empresa Especializada na confeccção de Materiais Gráficos e Serigráficos - Malharia, visando atender as necessidades dos órgãos e entidades que integram a Administração Pública do Estado do Amapá, conforme condições, especificações e quantitativos constantes neste instrumento."
24000895,Serviços de licenciamento de área de expansão 
24000897," Contratação de Empresa Especializada em Serviço Gráfico e Serigráfico - Papelaria, a fim de atender as necessidades da Secretaria de Estado da Pesca e Aquicultura - SEPAq."
24000899,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando o Projeto de requalificação da CASA DO ARTESÃO E DO ESPAÇO DO AMAPÁ SABOR"
24000900,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando a Contratação dos PROJETOS DO CENTRO DE ACOLHIMENTO E BEM-ESTAR ANIMAL; CASA BICHO DO NORTE e CASA DE ACOLHIMENTO INFANTIL."
24000916,SERVIÇOS TECNICOS
24000927,"contratação de empresa especializada na confecção de materiais gráficos e serigráficos, sob demanda, a fim de atender as necessidades da Defensoria Pública do Estado do Amapá ? DPE/AP"
24000931,Contratação de empresa especializada na prestação de serviço de manutenção preventiva e corretiva de motores de popa que integram o patrimônio da Delegacia Geral de Polícia Civil do Amapá.
24000934,"CREDENCIAMENTO DE EMPRESAS DE ARQUITETURA E ENGENHARIA PARA A ELABORAÇÃO DE ESTUDOS PRELIMINARES, ANTEPROJETOS, PROJETOS BÁSICOS, EXECUTIVOS, ESTUDOS E LEVANTAMENTOS TÉCNICOS"
24000935,"Despesas com Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando a CONSTRUÇÃO DE CENTRAL DE REGULAÇÃO (CENTRAIS DE REGULAÇÃO AMBULÂNCIAS SAMU) e a REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE (REFORMA DO HCAL, ANTIGO RECURSO DA MATERNIDADE MAE LUZIA)"
24000936,"Despesas com Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando a Requalificação da UMS de Ferreira Gomes; Implantar um CAPS de Porte 3 para saúde mental (CAPS 3); Requalificação da UMS de Mazagão - (Reforma - Hospital de Mazagão (UMS) Etapa 01); Reforma de Unidade de Atenção Especializada em Saúde (Nefrologia de Santana); Construção de CAPS AD - Macapá (Centros de atenção Psicossocial)."
24000951,"O presente contrato tem por objeto a Contratação de Empresa Especializada na Prestação de Serviços de Manutenção e Conservação de Veículos Automotores e outrps.,"
24000977,"O objeto é a contratação de empresa especializada para a aquisição, sob demanda, de água mineral, natural, potável, de mesa, sem gás, acondicionada em garrafões de 20 litros, para suprir as demandas do TJAP."
24000979,O contrato tem como objeto a Locação de Imóvel Comercial.
24000981,"Serviços de manutenção preventiva e corretiva de elevadores com reposição de peças e componentes nas comarcas localizadas nos municípios de Macapá, Santana e Laranjal do Jari."
24000984,D B IMOVEIS LTDA
24000989,"CREDENCIAMENTO DE EMPRESAS DE ARQUITETURA EENGENHARIA PARA A ELABORAÇÃO DE ESTUDOS PRELIMINARES, ANTEPROJETOS, PROJETOS BÁSICOS, EXECUTIVOS, ESTUDOS E LEVANTAMENTOS TÉCNICOS, objetivando a CONSTRUÇÃO DE FÓRUM CALÇOENE (CONVÊNIO 3000020240014 - MINISTÉRIO DE JUSTIÇA E SEGURANÇA PÚBLICA, CAIXA FEDERAL) FORUM FERREIRA GOMES (CONVÊNIO 3000020240014 - 5200020240054 - MINISTÉRIO DA DEFESA, CALHA NORTE)"
24000997,Fornecimento de 190 (cento e noventa) licenças de uso mensais para usuários nomeados.
24000998,"CREDENCIAMENTO DE EMPRESAS DE ARQUITETURA E ENGENHARIA PARA A ELABORAÇÃO DE ESTUDOS PRELIMINARES, ANTEPROJETOS, PROJETOS BÁSICOS, EXECUTIVOS, ESTUDOS E LEVANTAMENTOS TÉCNICOS REVITALIZAÇÃO E AMPLIAÇÃO DO CAMPUS 1 DA UNIVERSIDADE DO ESTADO DO AMAPÁ (BANCADA - LEDA) (CONSTRUÇÃO DA BIBLIOTECA E SALA DE AULA, 4 PAVIMENTOS) - Convênio 942387/2023; b. REVITALIZAR O MUSEU A CÉU ABERTO DA BASE AÉREA DE AMAPÁ - G1.33 c. REFORMA E AMPLIAÇÃO ABRIGO SÃO JOSÉ - d. REQUALIFICAÇÃO DA FEIRA DO PRODUTOR NO BURITIZAL"
24001000,"Constitue o Objeto o 1° Termo Aditivo do Contrato n° 006/2019 - DIAGRO, a Prorrogação do prazo da exigência do Contrato."
24001003,Centro de Integração Empresa-Escola (CIEE)
24001005,SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS CATRACAS
24001007,"Aquisição de Mobiliário, visando atender as necessidades dos órgãos e entidades que integram a Administração Pública do Estado do Amapá, conforme condições, especificações e quantitativos constantes neste instrumento"
24001008,"Contratação de empresa especializada para manutenção preventiva e corretiva no elevador com cobertura de peças na DEFENSORIA PUBLICA DO ESTADO, situado na RUA ELIEZER LEVY, 1157, CENTRAL, MACAPA/AP - CEP: 68900-083, inscrito no CNPJ 11.762.144/0001-00."
24001014,"O objeto do presente instrumento é a aquisição de licenças Zoom Meeting, nos termos das condições estabelecidas neste instrumento e no termo de referência."
24001019,"O objeto do presente instrumento é a contratação de renovação de licenças de suíte de produtividade de escritório Microsoft 365 Business For Apps, visando atender às necessidades da Contadoria do Tribunal de Justiça do Estado do Amapá, nas condições estabelecidas neste instrumento."
24001020,"O objeto do presente instrumento é a contratação de serviços comuns de locação de veículos, nas condições estabelecidas no termo de referência."
24001022,CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO PREDIAL DGPC
24001024, CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAR SERVIÇO DE LOCAÇÃO DE VEÍCULOS.
24001025,"Locação de 01 (um) prédio comercial de propriedade do LOCADOR, situado Av. Coaraci Nunes nº 873, Bairro Central, cidade de Macapá-AP, afim de sediar a secretaria de Estado da Habitação SEHAB, com características, especificações, definidas em Termo de referência anexo deste contrato."
24001032,"A Locação de um Imóvel Município do Mazagão/Ap - Diferença do Contrato Siafe/AP n° Automático 24000669. - 24.400,00 + 107.600,00 = 132.000,00"
24001037,"Á aquisição de material descartável, por meio da Ata de Registro de Preços n° 078/2024-SECCOMPRAS, oriunda do Pregão Eletrônico n° 015/2024, com o objetivo de atender às necessidades da Secretaria de Estado da Habitação"
24001038," Contratação para a prestação de consultoria especializada dedicada à definição de um Modelo de Governança e um Modelo de Gestão que apresentem as diretrizes estratégicas que subsidiarão ao gestor do ambiente a estruturação, gerenciamento e operação do Hub de Inovação do Governo do Estado do Amapá."
24001040,"Realização de Registro de Preços para Aquisição de Mobiliário, visando atender as necessidades da Secretaria de Estado da Habitação - SEHAB, conforme condições, especificações e quantitativos constantes neste instrumento"
24001044,"ELABORAÇÃO DE MASTERPLAN CONCEITUAL DA GLEBA CUMAÚ E ENTORNO, ABRANGENDO O PARQUE DO AEROPORTUÁRIO, NO MUNICIPIO DE MACAPÁ/AP"
24001045,"Constitui o OBJETO do Presente TERMO ADITIVO ao Contrato nº014/2021- DIAGRO, a prorrogação da vigência do Contrato, alterando a CLÁUSULA DÉCIMA SETIMA ? PRORROGAÇÃO DE VIGÊNCIA"
24001046,"Contrato nº 014/2021.3 A prorrogação do Contrato. Referente ao número automático 24004045/6 que são 51.089,00 + 12.500,00 = 63.089,00"
24001047,"Contratação de Empresa Especializada na Prestação de Serviços de Manutenção Preventiva e Corretiva de Ar-Condicionado (com fornecimento de peças) e Aquisição de Ar-Condicionado, para atender as necessidades do Complexo Administrativo do Governo do Estado do Amapá, através de Utilização da Ata de Registro de Preços nº 096/2024/2 - e-Compras/AM."
24001050,"CONTRATAÇÃO EMERGENCIAL DE EMPRESA ESPECIALIZADA EM SISTEMA DE COLETA, TRANSPORTE, TRATAMENTO E DISPOSIÇÃO FINAL DE RESÍDUOS DE SERVIÇOS DE SAÚDE (RSS) COM FORNECIMENTO DE CONTÊINERES QUE SERÃO UTILIZADOS NOS ARMAZENAMENTOS (ACONDICIONAMENTO) EXTERNOS DOS RESÍDUOS - RSS DAS UNIDADES PERTENCENTES A SUPERINTENDÊNCIA DE VIGILÂNCIA EM SAÚDE/2024."
24001052,"contratação de serviços de treinamento e aperfeiçoamento de pessoal, com tema Curso de Formação de Instrutores em Círculos de Justiça Restaurativa e Construção de Paz, a fim de atender aos projetos ?Escola Escuta?: Justiça Restaurativa na Educação."
24001053,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando a Reforma do Comando Geral da PM."
24001055,Contratação de empresa especializada no fornecimento de assinatura de ferramenta de pesquisa e comparação de preços praticados pela Administração Pública
24001056,"O objeto deste termo é a contratação de serviços de perícia médica, singular e por junta, conforme condições e exigências estabelecidas neste instrumento."
24001064,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA, INSTALAÇÃO E DESINSTALAÇÃO, COM FORNECIMENTO DE MATERIAL E REPOSIÇÃO DE PEÇAS NOS APARELHOS DE CLIMATIZAÇÃO DE AR, CAMARA FRIGORÍFICA, GELADEIRAS, FREEZERS, FRIGOBAR E BEBEDOUROS, PARA ATENDER AS NECESSIDADES DA PCA E SEUS NUCLEOS."
24001065,"ERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA IP, 5º TERMO ADITI8VO AO CONTRATO 008/2019-POLITEC"
24001072,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando a TOPOGRAFIA e SONDAGEM do Centro de Acolhimento e Bem Estar Animal - Casa do Bicho do Norte - EIXO 13 E 14; Casa de Acolhimento Infantil - EIXO 13 E 14; Fórum de Calçoene - EIXO 13 E 14; Fórum de Ferreira Gomes - EIXO 13 E 14; Projeto do Terminal Hidroviário do Igarapé da Fortaleza, em Macapá/AP - EIXO 01."
24001073, Contratação de empresa especializada na prestação de serviço de recarga (remanufatura) de toners e limpeza dos cilindros fotocondutores (manutenção preventiva) das impressoras que integram o patrimônio da Delegacia Geral de Polícia Civil do Amapá
24001074,AGENCIAMENTO DE PASSAGENS AÉREAS
24001075,AGENCIAMENTO DE PASSAGENS AÉREAS
24001083, J. S. GAMBOA-ME
24001085," Prestação dos Serviços de Abastecimento de Água e Esgotamento Sanitário, de acordo com as condições estabelecidas no Regulamento Geral do Fornecimento de Água e da Coleta de Esgotos "
24001086,"Credenciamento de empresas de arquitetura e engenharia para a elaboração de estudos preliminares, anteprojetos, projetos básicos, executivos, estudos e levantamentos técnicos, objetivando A CONSTRUÇÃO DO CENTRO OLÍMPICO E PARAOLÍMPICO, NO MUNICÍPIO DE MACAPÁ - EIXO 2"
24001093,Despesas com a Contratação de Consultoria Técnica Especializada em Treinamento e Aperfeiçoamento de Pessoal.
24001095,PRESTAÇÃO DOS SERVIÇOS DE ORGANIZAÇÃO E EXECUÇÃO DE EVENTOS CORRELATOS - GABGOV
24001106,"CREDENCIAMENTO DE EMPRESA ESPECIALIZADA no Projeto de Topografia para Construção do Parque no Município de Macapá (Parque Aeroportuário) - Eixo 13, Projeto de Topografia e Sondagem para Construção de Matadouro Frigorífico no Município de Oiapoque-AP - Eixo 13 e Eixo 14, Projeto de Topografia e Sondagem para Construção de Laboratório de Análise de Qualidade para Manejo de Rebanho - Eixo 13 e Eixo 14, Projeto de Topografia e Sondagem para Novos Galpões das Escolas de Samba - Eixo 13 e Eixo 14, Projeto de Implantação de Drenagem, Pavimentação e Obras Viárias no Estado do Amapá - Eixo 9, Projeto de Topografia e Sondagem para Construção de Maternidade em Macapá/AP - Eixo 13 e Eixo 14, Projeto de Topografia e Sondagem para Construção de Maternidade em Santana/AP - Eixo 13 e Eixo 14, Projeto de Topografia e Sondagem para Reforma do Centro de Convenções Azevedo Picanço - Eixo 13 e Eixo 14."
24001107,"CREDENCIAMENTO DE EMPRESAS DE ARQUITETURA E ENGENHARIA PARA A ELABORAÇÃO DE ESTUDOS PRELIMINARES, ANTEPROJETOS, PROJETOS BÁSICOS, EXECUTIVOS, ESTUDOS E LEVANTAMENTOS TÉCNICOS, com o objeto de Ampliação do sistema de abastecimento de água para os bairros centrais de Macapá ? EIXO 9 e EIXO 10."
24001108,"Contratação de Serviços de Agenciamento de Viagens, compreendendo a Emissão, Reserva, Remarcação e Cancelamento de Bilhete de Passagens Aéreas Nacionais e Internacionais, e demais serviços correlatos, visando atender as necessidades dos órgãos e entidades que integram a Administração Pública do Estado do Amapá"
24001110,"Aquisição de equipamentos aviônicos, incluindo instalação, a fim de atender as necessidades da aeronave CESSNA CARAVAN, modelo C208- prefixo PTOGV, Pertencente à Coordenadoria de Operações Áereas/Copaer/GTA/SEJUSP."
24001113,"Concessão do REAJUSTE no valor contratual referente à locação de imóvel no Município de Laranjal do Jari/AP, para funcionamento da 1ª DELEGACIA DE POLÍCIA, com base na aplicação do ÍNDICE DE PREÇO AO CONSUMIDOR AMPLO - IPCA/ IBGE."
24001120,"Prestação de serviços comuns de engenharia, de manutenções prediais corretivas e preventivas, com ou sem adaptações a serem executadas nas edificações pertencentes ao Tribunal de Justiça do Estado do Amapá"
24001122,"Constitui o OBJETO do Presente TERMO ADITIVO. Locação de Imóvel, O Contrato nº 005/2020- DIAGRO, a prorrogação da vigência do Contrato."
24001124,"Constitui o OBJETO Ticket de Combustíveis de Veiculos, do Presente TERMO ADITIVO ao Contrato nº019/2021- DIAGRO, a Prorrogação da Vigência do Contrato."
24001130,"Registro de Preços para Aquisição de Material de Limpeza, Incluindo Material de Piscina e Jardinagem"
24001131,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA - MONITORES DE VÍDEO, PARA ATENDER AS NECESSIDADES DA JUNTA COMERCIAL DO AMAPÁ"
24001135,PARCELAMENTO DEVOLUÇÃO FNDE 23034.023992/2017-16
